"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"ECPG","Encore Capital Group Inc","38.2","1178001897.2","n/a","n/a","Finance","Finance Companies","https://www.nasdaq.com/symbol/ecpg",
"WIRE","Encore Wire Corporation","50.55","1053924431.4","n/a","1992","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/wire",
"ECYT","Endocyte, Inc.","16.96","1187428909.12","n/a","2011","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/ecyt",
"ELGX","Endologix, Inc.","2.2","186025895","n/a","n/a","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/elgx",
"NDRA","ENDRA Life Sciences Inc.","2.5804","10122978.8708","n/a","2017","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","https://www.nasdaq.com/symbol/ndra",
"NDRAW","ENDRA Life Sciences Inc.","0.7492","0","n/a","2017","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","https://www.nasdaq.com/symbol/ndraw",
"EIGI","Endurance International Group Holdings, Inc.","9.4","1349016738.6","n/a","2013","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/eigi",
"WATT","Energous Corporation","11.58","296676531.3","n/a","2014","Technology","Radio And Television Broadcasting And Communications Equipment","https://www.nasdaq.com/symbol/watt",
"EFOI","Energy Focus, Inc.","2.32","27949671.04","n/a","n/a","Consumer Durables","Building Products","https://www.nasdaq.com/symbol/efoi",
"ERII","Energy Recovery, Inc.","9.06","485433549.72","n/a","2008","Technology","Industrial Machinery/Components","https://www.nasdaq.com/symbol/erii",
"EGC","Energy XXI Gulf Coast, Inc.","9.1","303908723.3","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/egc",
"ENG","ENGlobal Corporation","0.9901","27236974.7617","n/a","n/a","Consumer Services","Military/Government/Technical","https://www.nasdaq.com/symbol/eng",
"ENPH","Enphase Energy, Inc.","4.45","464351043.05","n/a","2012","Technology","Semiconductors","https://www.nasdaq.com/symbol/enph",
"ENFC","Entegra Financial Corp.","27.45","189176396.4","n/a","2014","Finance","Banks","https://www.nasdaq.com/symbol/enfc",
"ENTG","Entegris, Inc.","31.4","4447225394.8","n/a","2000","Consumer Non-Durables","Plastic Products","https://www.nasdaq.com/symbol/entg",
"EBTC","Enterprise Bancorp Inc","35.25","412247410.5","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/ebtc",
"EFSC","Enterprise Financial Services Corporation","56","1296441328","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/efsc",
"EPZM","Epizyme, Inc.","10.15","705456221.4","n/a","2013","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/epzm",
"PLUS","ePlus inc.","103.05","1413862178.85","n/a","1996","Technology","Retail: Computer Software & Peripheral Equipment","https://www.nasdaq.com/symbol/plus",
"EQIX","Equinix, Inc.","431.09","34275120101.42","n/a","2000","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/eqix",
"EQBK","Equity Bancshares, Inc.","39.93","630396671.85","n/a","2015","Finance","Major Banks","https://www.nasdaq.com/symbol/eqbk",
"ERIE","Erie Indemnity Company","126.92","6636630046.56","n/a","n/a","Finance","Specialty Insurers","https://www.nasdaq.com/symbol/erie",
"ESCA","Escalade, Incorporated","13.6","196380246.4","n/a","n/a","Consumer Non-Durables","Recreational Products/Toys","https://www.nasdaq.com/symbol/esca",
"ESPR","Esperion Therapeutics, Inc.","50.18","1345008411.5","n/a","2013","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/espr",
"ESQ","Esquire Financial Holdings, Inc.","25.5","189865936.5","n/a","2017","Finance","Commercial Banks","https://www.nasdaq.com/symbol/esq",
"ESSA","ESSA Bancorp, Inc.","15.71","185230263.16","n/a","n/a","Finance","Banks","https://www.nasdaq.com/symbol/essa",
"EPIX","ESSA Pharma Inc.","3.58","20678430.84","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/epix",
"ESND","Essendant Inc.","14.25","537365832.75","n/a","n/a","Consumer Services","Paper","https://www.nasdaq.com/symbol/esnd",
"ETSY","Etsy, Inc.","47.14","5645176831.62","n/a","2015","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/etsy",
"EEFT","Euronet Worldwide, Inc.","98.36","5018573690.16","n/a","1997","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/eeft",
"EVLO","Evelo Biosciences, Inc.","12.96","411371161.92","n/a","2018","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/evlo",
"EVBG","Everbridge, Inc.","59.64","1752568933.08","n/a","2016","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/evbg",
"EVER","EverQuote, Inc.","13.7","341662765.6","n/a","2018","Technology","Computer Software: Programming, Data Processing","https://www.nasdaq.com/symbol/ever",
"MRAM","Everspin Technologies, Inc.","8.92","150784679.04","n/a","2016","Technology","Semiconductors","https://www.nasdaq.com/symbol/mram",
"EVLV","EVINE Live Inc.","1.31","86836999.66","n/a","n/a","Consumer Services","Catalog/Specialty Distribution","https://www.nasdaq.com/symbol/evlv",
"EVOP","EVO Payments, Inc.","24.3","1945819754.1","n/a","2018","n/a","n/a","https://www.nasdaq.com/symbol/evop",
"EVFM","Evofem Biosciences, Inc.","4.7","121281737.5","n/a","2014","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/evfm",
"EVOK","Evoke Pharma, Inc.","3.12","52723831.68","n/a","2013","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/evok",
"EOLS","Evolus, Inc.","24.72","659405777.52","n/a","2018","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/eols",
"EVOL","Evolving Systems, Inc.","2.25","27263281.5","n/a","1998","Technology","EDP Services","https://www.nasdaq.com/symbol/evol",
"EXAS","Exact Sciences Corporation","77.22","9479051447.58","n/a","2001","Health Care","Biotechnology: Commercial Physical & Biological Resarch","https://www.nasdaq.com/symbol/exas",
"XELA","Exela Technologies, Inc.","5.92","894640588.32","n/a","2015","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/xela",
"EXEL","Exelixis, Inc.","18.55","5528557745.9","n/a","2000","Health Care","Biotechnology: Commercial Physical & Biological Resarch","https://www.nasdaq.com/symbol/exel",
"EXFO","EXFO Inc","4.225","99173403.875","n/a","n/a","Capital Goods","Electrical Products","https://www.nasdaq.com/symbol/exfo",
"EXLS","ExlService Holdings, Inc.","64.07","2198414624.93","n/a","2006","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/exls",
"EXPI","eXp World Holdings, Inc.","15.41","885690089.02","n/a","n/a","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/expi",
"EXPE","Expedia Group, Inc.","128.82","19252291217.28","n/a","n/a","Consumer Services","Transportation Services","https://www.nasdaq.com/symbol/expe",
"EXPD","Expeditors International of Washington, Inc.","74.81","13042038829.81","n/a","n/a","Transportation","Oil Refining/Marketing","https://www.nasdaq.com/symbol/expd",
"EXPO","Exponent, Inc.","52.9","2752785284.1","n/a","n/a","Consumer Services","Professional Services","https://www.nasdaq.com/symbol/expo",
"ESRX","Express Scripts Holding Company","90.8","51040556109.6","n/a","1992","Health Care","Medical/Nursing Services","https://www.nasdaq.com/symbol/esrx",
"STAY","Extended Stay America, Inc.","19.88","3755710813.4","n/a","n/a","Consumer Services","Hotels/Resorts","https://www.nasdaq.com/symbol/stay",
"XOG","Extraction Oil & Gas, Inc.","10.83","1900438425.57","n/a","2016","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/xog",
"EXTR","Extreme Networks, Inc.","5.99","708737998","n/a","1999","Technology","Computer Communications Equipment","https://www.nasdaq.com/symbol/extr",
"EYEG","Eyegate Pharmaceuticals, Inc.","0.3892","16906509.396","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/eyeg",
"EYEGW","Eyegate Pharmaceuticals, Inc.","0.0695","0","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/eyegw",
"EYEN","Eyenovia, Inc.","4.98","49793257.08","n/a","2018","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/eyen",
"EYPT","EyePoint Pharmaceuticals, Inc.","2.22","165416746.56","n/a","n/a","Capital Goods","Biotechnology: Laboratory Analytical Instruments","https://www.nasdaq.com/symbol/eypt",
"EZPW","EZCORP, Inc.","10.65","580046041.05","n/a","1991","Consumer Services","Other Specialty Stores","https://www.nasdaq.com/symbol/ezpw",
"FFIV","F5 Networks, Inc.","190.11","11562171385.53","n/a","1999","Technology","Computer Communications Equipment","https://www.nasdaq.com/symbol/ffiv",
"FB","Facebook, Inc.","163.04","470732130978.56","n/a","2012","Technology","Computer Software: Programming, Data Processing","https://www.nasdaq.com/symbol/fb",
"FLMN","Falcon Minerals Corporation","11.34","93540178.62","n/a","2017","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/flmn",
"FLMNW","Falcon Minerals Corporation","1.885","0","n/a","2017","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/flmnw",
"DAVE","Famous Dave&#39;s of America, Inc.","6.6","60005391.6","n/a","n/a","Consumer Services","Restaurants","https://www.nasdaq.com/symbol/dave",
"FARM","Farmer Brothers Company","28.2","477369261.6","n/a","n/a","Consumer Non-Durables","Packaged Foods","https://www.nasdaq.com/symbol/farm",
"FMAO","Farmers & Merchants Bancorp, Inc.","45.49","421415265.9","n/a","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/fmao",
"FMNB","Farmers National Banc Corp.","15.85","438108597.85","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/fmnb",
"FARO","FARO Technologies, Inc.","65.45","1111259711.1","n/a","1997","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/faro",
"FAST","Fastenal Company","57.2","16413456202","n/a","1987","Consumer Services","RETAIL: Building Materials","https://www.nasdaq.com/symbol/fast",
"FAT","FAT Brands Inc.","8.2801","93917299.2132","n/a","2017","Consumer Services","Restaurants","https://www.nasdaq.com/symbol/fat",
"FATE","Fate Therapeutics, Inc.","12.34","659192792.26","n/a","2013","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/fate",
"FBSS","Fauquier Bankshares, Inc.","23.5","88685146","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/fbss",
"FSAC","Federal Street Acquisition Corp.","10.14","152753228.94","n/a","2017","Finance","Business Services","https://www.nasdaq.com/symbol/fsac",
"FSACU","Federal Street Acquisition Corp.","11.09","0","n/a","2017","Finance","Business Services","https://www.nasdaq.com/symbol/fsacu",
"FSACW","Federal Street Acquisition Corp.","1.55","0","n/a","2017","Finance","Business Services","https://www.nasdaq.com/symbol/fsacw",
"FNHC","FedNat Holding Company","25.32","322372822.08","n/a","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/fnhc",
"FENC","Fennec Pharmaceuticals Inc.","8.79","165198961.14","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/fenc",
"FFBW","FFBW, Inc.","11.25","74390625","n/a","2017","Finance","Savings Institutions","https://www.nasdaq.com/symbol/ffbw",
"FCSC","Fibrocell Science Inc.","1.95","18164214.9","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/fcsc",
"FGEN","FibroGen, Inc","56.95","4802787243.9","n/a","2014","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/fgen",
"FDBC","Fidelity D & D Bancorp, Inc.","58.49","219454772.45","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/fdbc",
"ONEQ","Fidelity Nasdaq Composite Index Tracking Stock","310.55","1648989445","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/oneq",
"LION","Fidelity Southern Corporation","25.46","692875721.56","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/lion",
"FDUS","Fidus Investment Corporation","14.78","361564898.82","n/a","2011","n/a","n/a","https://www.nasdaq.com/symbol/fdus",
"FDUSL","Fidus Investment Corporation","25.7342","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fdusl",
"FRGI","Fiesta Restaurant Group, Inc.","29.45","802984377.35","n/a","n/a","Consumer Services","Restaurants","https://www.nasdaq.com/symbol/frgi",
"FITB","Fifth Third Bancorp","29.49","19650482672.64","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/fitb",
"FITBI","Fifth Third Bancorp","27.69","498420000","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/fitbi",
"FISI","Financial Institutions, Inc.","32.3","514376175.7","n/a","1999","Finance","Major Banks","https://www.nasdaq.com/symbol/fisi",
"FNSR","Finisar Corporation","20.15","2360702930.95","n/a","1999","Technology","Semiconductors","https://www.nasdaq.com/symbol/fnsr",
"FNJN","Finjan Holdings, Inc.","4.26","116060121.6","n/a","n/a","Miscellaneous","Multi-Sector Companies","https://www.nasdaq.com/symbol/fnjn",
"FEYE","FireEye, Inc.","15.42","3006970361.46","n/a","2013","Technology","Computer peripheral equipment","https://www.nasdaq.com/symbol/feye",
"FBNC","First Bancorp","41.75","1240096576","n/a","1987","Finance","Major Banks","https://www.nasdaq.com/symbol/fbnc",
"FNLC","First Bancorp, Inc (ME)","28.51","309472115.62","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/fnlc",
"FRBA","First Bank","14.3","266900004.8","n/a","2013","n/a","n/a","https://www.nasdaq.com/symbol/frba",
"BUSE","First Busey Corporation","31.85","1555769242.3","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/buse",
"FBIZ","First Business Financial Services, Inc.","22.71","198941939.13","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/fbiz",
"FCAP","First Capital, Inc.","39.06","131090984.64","n/a","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/fcap",
"FCFS","First Cash, Inc.","79.6","3528432543.2","n/a","1991","Consumer Services","Other Specialty Stores","https://www.nasdaq.com/symbol/fcfs",
"FCBP","First Choice Bancorp","27.66","199324321.8","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/fcbp",
"FCNCA","First Citizens BancShares, Inc.","471.01","5609919859.05","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/fcnca",
"FCBC","First Community Bancshares, Inc.","34.39","570005927.62","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/fcbc",
"FCCO","First Community Corporation","25.65","195069609.45","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/fcco",
"FBNK","First Connecticut Bancorp, Inc.","31.55","505942551.7","n/a","2011","Finance","Banks","https://www.nasdaq.com/symbol/fbnk",
"FDEF","First Defiance Financial Corp.","31.71","646914600.15","n/a","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/fdef",
"FFBC","First Financial Bancorp.","31.25","3059407687.5","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/ffbc",
"FFBCW","First Financial Bancorp.","20.5","0","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/ffbcw",
"FFIN","First Financial Bankshares, Inc.","61.25","4144766552.5","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/ffin",
"THFF","First Financial Corporation Indiana","50.85","623169038.25","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/thff",
"FFNW","First Financial Northwest, Inc.","17.34","189258401.04","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/ffnw",
"FFWM","First Foundation Inc.","16.85","748090039.75","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/ffwm",
"FGBI","First Guaranty Bancshares, Inc.","25.62","225639823.5","n/a","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/fgbi",
"FHB","First Hawaiian, Inc.","28.91","3898231887.69","n/a","2016","Finance","Major Banks","https://www.nasdaq.com/symbol/fhb",
"INBK","First Internet Bancorp","31.1","316650092.5","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/inbk",
"INBKL","First Internet Bancorp","26.1944","0","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/inbkl",
"FIBK","First Interstate BancSystem, Inc.","46.35","2811599991.9","n/a","2010","Finance","Major Banks","https://www.nasdaq.com/symbol/fibk",
"FRME","First Merchants Corporation","47.81","2369489226.16","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/frme",
"FMBH","First Mid-Illinois Bancshares, Inc.","41.59","635917172.14","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/fmbh",
"FMBI","First Midwest Bancorp, Inc.","27.14","2799731758.94","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/fmbi",
"FNWB","First Northwest Bancorp","16.5","189509397","n/a","2015","Finance","Banks","https://www.nasdaq.com/symbol/fnwb",
"FSFG","First Savings Financial Group, Inc.","68.98","158103608.58","n/a","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/fsfg",
"FSLR","First Solar, Inc.","48.51","5083947445.5","n/a","2006","Technology","Semiconductors","https://www.nasdaq.com/symbol/fslr",
"FAAR","First Trust Alternative Absolute Return Strategy ETF","28.53","18544557.06","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/faar",
"FPA","First Trust Asia Pacific Ex-Japan AlphaDEX Fund","30.5","41175061","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fpa",
"BICK","First Trust BICK Index Fund","26.09","193066052.18","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/bick",
"FBZ","First Trust Brazil AlphaDEX Fund","11.25","6750022.5","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fbz",
"FTHI","First Trust BuyWrite Income ETF","23.38","68367819.38","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fthi",
"FCAL","First Trust California Municipal High income ETF","50.09","20036100.18","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fcal",
"FCAN","First Trust Canada AlphaDEX Fund","24.41","17087048.82","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fcan",
"FTCS","First Trust Capital Strength ETF","54.66","1128729109.32","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ftcs",
"FCEF","First Trust CEF Income Opportunity ETF","22.06","45333300","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fcef",
"FCA","First Trust China AlphaDEX Fund","27.298","9554354.596","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fca",
"SKYY","First Trust Cloud Computing ETF","55.31","1960739610.62","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/skyy",
"RNDM","First Trust Developed International Equity Select ETF","49.4492","27197158.8984","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/rndm",
"FDT","First Trust Developed Markets Ex-US AlphaDEX Fund","57.22","1175985440","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fdt",
"FDTS","First Trust Developed Markets ex-US Small Cap AlphaDEX Fund","40.37","16148080.74","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fdts",
"FVC","First Trust Dorsey Wright Dynamic Focus 5 ETF","28.95","597817557.9","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fvc",
"FV","First Trust Dorsey Wright Focus 5 ETF","31.03","2860966062.06","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fv",
"IFV","First Trust Dorsey Wright International Focus 5 ETF","20.15","799955040.3","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ifv",
"DWPP","First Trust Dorsey Wright People&#39;s Portfolio ETF","30.258","36309660.516","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/dwpp",
"DALI","First Trust DorseyWright DALI 1 ETF","21.07","42140042.14","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/dali",
"FEM","First Trust Emerging Markets AlphaDEX Fund","24.45","519562548.9","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fem",
"RNEM","First Trust Emerging Markets Equity Select ETF","49.0013","4900228.0026","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/rnem",
"FEMB","First Trust Emerging Markets Local Currency Bond ETF","35.959","53938571.918","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/femb",
"FEMS","First Trust Emerging Markets Small Cap AlphaDEX Fund","35.8079","209476286.6158","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fems",
"FTSM","First Trust Enhanced Short Maturity ETF","60.05","2516078426.2","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ftsm",
"FEP","First Trust Europe AlphaDEX Fund","37.564","850824675.128","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fep",
"FEUZ","First Trust Eurozone AlphaDEX ETF","41.54","95542083.08","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/feuz",
"FGM","First Trust Germany AlphaDEX Fund","46.72","221920093.44","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fgm",
"FTGC","First Trust Global Tactical Commodity Strategy Fund","19.32","223210412.88","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ftgc",
"FTLB","First Trust Hedged BuyWrite Income ETF","22.9901","13794105.9802","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ftlb",
"HYLS","First Trust High Yield Long/Short ETF","47.82","1238538095.64","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/hyls",
"FHK","First Trust Hong Kong AlphaDEX Fund","35.18","3518070.36","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fhk",
"NFTY","First Trust India Nifty 50 Equal Weight ETF","36.98","3698073.96","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/nfty",
"FTAG","First Trust Indxx Global Agriculture ETF","25.68","4877351.04","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ftag",
"FTRI","First Trust Indxx Global Natural Resources Income ETF","12.16","8512024.32","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ftri",
"LEGR","First Trust Indxx Innovative Transaction & Process ETF","29.7876","47660219.5752","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/legr",
"FPXI","First Trust International IPO ETF","33.8072","25355467.6144","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fpxi",
"FJP","First Trust Japan AlphaDEX Fund","53.5506","160651907.1012","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fjp",
"FEX","First Trust Large Cap Core AlphaDEX Fund","62.05","1579172624.1","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fex",
"FTC","First Trust Large Cap Growth AlphaDEX Fund","69.19","944443638.38","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ftc",
"RNLC","First Trust Large Cap US Equity Select ETF","22.7782","19361515.5564","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/rnlc",
"FTA","First Trust Large Cap Value AlphaDEX Fund","54.55","1183735109.1","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fta",
"FLN","First Trust Latin America AlphaDEX Fund","17.9196","20607575.8392","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fln",
"LMBS","First Trust Low Duration Opportunities ETF","51.16","1598750102.32","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/lmbs",
"FMB","First Trust Managed Municipal ETF","52.5","430500105","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fmb",
"FMK","First Trust Mega Cap AlphaDEX Fund","36.32","16344072.64","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fmk",
"FNX","First Trust Mid Cap Core AlphaDEX Fund","72","950400144","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fnx",
"FNY","First Trust Mid Cap Growth AlphaDEX Fund","46.32","240864092.64","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fny",
"RNMC","First Trust Mid Cap US Equity Select ETF","22.7172","7951065.4344","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/rnmc",
"FNK","First Trust Mid Cap Value AlphaDEX Fund","37.14","50139074.28","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fnk",
"FAD","First Trust Multi Cap Growth AlphaDEX Fund","76.25","213500152.5","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fad",
"FAB","First Trust Multi Cap Value AlphaDEX Fund","57.73","92368115.46","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fab",
"MDIV","First Trust Multi-Asset Diversified Income Index Fund","18.69","691530037.38","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/mdiv",
"MCEF","First Trust Municipal CEF Income Opportunity ETF","17.92","13440035.84","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/mcef",
"FMHI","First Trust Municipal High Income ETF","50.4399","30264040.8798","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fmhi",
"QABA","First Trust NASDAQ ABA Community Bank Index Fund","56.58","404547113.16","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/qaba",
"ROBT","First Trust Nasdaq Artificial Intelligence and Robotics ETF","31.9","20735063.8","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/robt",
"FTXO","First Trust Nasdaq Bank ETF","29.7","1415205059.4","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ftxo",
"QCLN","First Trust NASDAQ Clean Edge Green Energy Index Fund","19.8107","93110329.6214","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/qcln",
"GRID","First Trust NASDAQ Clean Edge Smart Grid Infrastructure Index ","48.3096","33816816.6192","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/grid",
"CIBR","First Trust NASDAQ Cybersecurity ETF","28.36","804006056.72","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/cibr",
"FTXG","First Trust Nasdaq Food & Beverage ETF","19.8955","994814.791","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ftxg",
"CARZ","First Trust NASDAQ Global Auto Index Fund","35.0671","17533620.1342","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/carz",
"FTXN","First Trust Nasdaq Oil & Gas ETF","24.0411","27647313.0822","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ftxn",
"FTXH","First Trust Nasdaq Pharmaceuticals ETF","23.3627","5840721.7254","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ftxh",
"FTXD","First Trust Nasdaq Retail ETF","24.81","2481049.62","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ftxd",
"FTXL","First Trust Nasdaq Semiconductor ETF","31.18","40534062.36","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ftxl",
"FONE","First Trust NASDAQ Smartphone Index Fund","48.84","17094097.68","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fone",
"TDIV","First Trust NASDAQ Technology Dividend Index Fund","37.69","923593450","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/tdiv",
"FTXR","First Trust Nasdaq Transportation ETF","25.42","3813050.84","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ftxr",
"QQEW","First Trust NASDAQ-100 Equal Weighted Index Fund","62.306","566984724.612","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/qqew",
"QQXT","First Trust NASDAQ-100 Ex-Technology Sector Index Fund","51.82","93276103.64","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/qqxt",
